,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
843,4,8,5,6,3,7,12,3,7,7,11,8,2,12,1,7,2,6,4,4,1,9,15,1,5,5,11,9,0,8,0,8
844,2,1,3,2,1,7,12,3,6,7,11,8,2,11,1,8,5,9,4,4,2,6,10,2,6,12,7,6,2,9,4,4
845,4,10,6,8,5,10,11,2,7,5,11,7,1,11,1,8,5,10,7,7,8,6,8,4,6,7,6,9,5,8,5,6
846,5,9,6,7,4,6,9,0,8,10,9,5,0,9,3,4,4,6,4,4,2,5,12,3,6,11,9,4,2,11,2,5
847,5,8,6,6,7,5,7,3,6,7,6,9,5,8,5,7,2,6,3,4,2,7,12,2,7,7,11,8,1,11,1,8
848,3,9,4,6,1,7,15,0,6,7,11,8,0,8,0,8,3,6,4,8,1,10,14,0,6,5,11,9,0,8,0,8
849,3,5,4,4,2,5,12,2,7,11,9,4,1,11,2,5,6,10,5,6,2,5,11,2,7,12,7,5,2,9,4,4
850,6,8,7,6,4,7,10,1,8,11,9,5,2,10,4,4,2,3,3,4,1,8,14,0,6,6,11,8,0,8,0,8
851,3,8,4,5,1,8,15,1,6,6,11,9,0,8,0,8,3,4,4,5,1,7,15,1,5,7,11,8,0,8,0,8
852,8,11,8,8,4,5,14,7,4,11,8,3,2,12,1,4,3,3,4,4,2,7,12,3,6,7,11,8,2,11,1,8
853,5,7,7,6,6,7,8,4,8,7,7,8,3,9,8,6,3,1,4,2,1,7,11,2,7,7,11,8,1,10,1,8
854,3,7,5,5,4,6,7,7,6,7,10,9,3,9,4,8,3,5,4,7,1,9,14,0,6,5,11,8,0,8,0,8
855,6,14,5,8,3,6,10,2,6,11,7,6,2,9,5,4,6,7,6,5,4,7,10,2,7,11,9,5,3,11,4,4
856,1,1,2,1,0,7,14,1,5,7,11,8,0,8,0,8,3,10,4,8,3,9,13,0,5,6,10,8,0,8,0,8
857,5,10,7,8,8,8,8,5,6,6,7,9,7,7,8,3,5,9,6,7,4,6,9,0,8,10,9,5,0,9,3,4
858,1,1,2,1,0,7,14,1,4,7,10,8,0,8,0,8,5,7,6,5,3,4,13,4,5,12,9,4,2,12,2,5
859,5,10,6,8,6,6,6,7,7,7,6,8,4,11,7,7,2,2,3,3,2,7,11,2,7,7,11,8,1,11,1,8
860,6,9,6,7,3,4,14,5,6,12,9,3,1,11,2,4,3,3,4,2,1,5,11,2,7,11,9,5,1,10,2,5
861,1,0,2,0,0,7,14,1,4,7,10,8,0,8,0,8,7,12,6,6,4,5,11,2,7,12,7,5,2,9,5,4
862,3,4,4,2,1,5,11,2,7,11,9,4,1,10,2,5,5,8,6,7,6,6,8,4,8,7,7,8,3,10,7,7
863,5,10,5,5,2,5,11,2,7,12,8,5,2,9,4,3,4,6,4,4,2,6,11,2,9,11,9,4,0,10,3,5
864,6,7,6,5,4,6,10,1,10,11,9,5,0,10,3,4,2,8,3,5,1,7,14,0,6,7,11,8,0,8,0,8
865,5,9,5,6,4,6,12,4,5,11,9,5,3,12,2,4,5,10,7,8,6,6,7,7,7,8,9,8,4,9,7,7
866,4,4,4,3,2,5,11,2,8,12,9,4,1,10,2,4,4,10,6,7,2,7,15,1,6,7,11,8,0,8,0,8
867,3,7,5,5,3,8,12,3,7,7,11,8,2,11,1,8,4,8,5,6,3,7,10,1,8,11,9,5,1,10,3,5
868,3,4,4,6,1,8,15,1,6,6,11,9,0,8,0,8,7,8,7,6,5,7,10,3,7,10,9,5,4,11,5,5
869,1,1,2,1,0,7,14,1,4,7,10,8,0,8,0,8,6,9,6,6,3,7,10,2,9,11,9,4,3,9,4,4
870,3,3,4,2,1,5,11,2,7,11,9,5,1,10,2,5,2,3,3,2,1,6,11,2,7,11,9,5,1,10,2,5
871,2,4,2,2,1,8,12,3,5,6,10,8,2,11,1,8,4,6,4,4,2,5,12,4,5,11,9,4,2,11,1,5
872,6,8,6,6,4,7,11,3,8,12,9,4,2,12,3,4,2,4,3,2,2,7,12,3,6,7,11,8,2,11,1,8
873,5,10,7,8,8,5,8,4,7,7,6,9,5,8,5,6,2,4,3,5,1,7,14,0,6,7,11,8,0,8,0,8
874,2,3,3,2,1,7,12,2,7,7,11,8,1,11,1,8,2,9,4,6,1,7,14,0,6,7,11,8,0,8,0,8
875,3,4,4,6,1,6,15,1,6,8,11,7,0,8,0,8,5,8,7,6,6,7,7,7,7,6,7,9,3,10,6,7
876,4,8,5,6,5,8,11,3,6,6,11,8,3,12,1,7,3,4,4,6,1,6,15,1,6,8,11,7,0,8,0,8
877,5,8,5,6,3,5,11,2,8,12,10,5,1,10,2,4,7,9,6,4,2,6,9,3,8,13,6,7,2,8,5,5
878,7,10,6,5,2,5,10,3,8,13,7,5,2,8,4,4,6,10,6,7,4,4,13,4,6,12,10,4,2,12,2,4
879,5,6,6,5,6,8,9,5,7,7,7,8,3,10,7,7,5,10,7,7,8,6,7,3,6,7,7,10,5,8,5,6
880,2,3,3,2,1,5,12,3,6,11,9,5,1,10,1,5,3,4,3,2,1,6,11,2,7,11,9,5,2,9,3,4
881,2,7,3,4,1,7,14,0,6,7,11,8,0,8,0,8,3,6,4,8,1,10,14,0,6,5,11,9,0,8,0,8
882,2,3,3,2,1,6,11,2,7,10,9,5,1,10,2,5,4,6,6,4,5,7,8,4,5,6,7,9,5,9,5,7
883,2,3,3,2,1,5,12,2,7,11,9,4,1,10,2,5,4,11,5,8,4,6,11,1,8,8,11,8,1,11,1,7
884,3,5,4,7,1,7,14,0,6,7,11,8,0,8,0,8,3,4,4,3,2,5,12,3,6,11,9,4,1,11,1,5
885,7,9,7,7,4,5,11,2,8,11,10,5,1,11,2,4,2,3,3,2,1,5,12,3,6,11,9,5,1,11,2,5
886,3,4,4,2,1,5,11,2,7,11,9,4,1,10,2,5,3,10,5,7,1,7,15,1,6,7,11,8,0,8,0,8
887,5,6,7,5,5,5,7,3,8,7,6,10,3,7,7,5,2,8,3,6,2,6,12,0,6,8,10,8,0,8,0,8
888,2,3,3,4,1,10,14,1,6,4,11,9,0,8,0,8,4,9,6,8,6,6,8,4,8,8,7,8,3,9,8,7
889,3,10,5,7,1,7,15,1,6,7,11,8,0,8,0,8,7,10,9,7,7,6,7,7,7,8,10,8,3,9,6,8
890,3,3,4,2,1,5,11,3,7,11,9,5,1,11,2,5,4,10,5,7,4,8,10,0,8,6,11,8,0,10,1,8
891,2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8,2,6,3,4,1,7,12,0,5,7,10,8,0,8,0,8
892,6,11,8,8,7,7,7,7,7,5,9,10,6,7,9,4,2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5
893,4,10,5,8,5,7,11,3,7,7,11,8,2,12,1,8,2,3,3,2,1,6,11,2,7,11,9,5,1,10,2,5
894,4,11,6,8,2,7,15,1,6,7,11,8,0,8,0,8,3,3,3,2,1,6,11,2,7,11,9,5,1,10,2,5
895,2,7,4,4,1,7,15,1,5,7,11,8,0,8,0,8,5,8,6,6,3,4,13,4,6,12,10,4,2,11,2,4
896,7,15,6,8,3,6,9,3,8,13,6,6,2,8,5,4,7,13,6,7,4,9,7,2,7,10,5,8,3,8,5,8
897,3,4,3,3,1,5,11,3,7,11,9,5,1,11,2,5,4,6,4,4,2,5,12,3,6,12,9,5,2,11,1,5
898,6,8,6,6,3,5,12,3,8,12,9,4,1,11,2,4,3,6,4,4,3,6,12,4,6,8,11,8,2,12,1,8
899,6,11,8,9,6,6,7,8,7,8,9,7,3,9,6,10,2,4,4,6,1,7,14,0,6,7,11,8,0,8,0,8
900,3,9,4,7,4,7,11,3,6,7,11,9,2,12,1,8,4,7,4,5,2,5,11,1,8,11,9,5,0,10,2,4
901,2,9,4,6,1,7,14,0,6,7,11,8,0,8,0,8,4,8,5,6,4,6,7,7,6,8,10,8,3,9,5,9
902,2,8,3,6,2,7,13,0,5,7,10,8,0,8,0,8,7,10,7,8,5,7,11,4,7,11,8,4,3,12,3,4
903,5,6,5,4,3,6,11,3,6,11,9,5,2,12,2,4,4,5,6,4,5,7,9,4,8,7,7,8,3,10,7,7
904,2,1,3,2,1,7,12,2,6,7,11,8,1,11,1,8,1,6,2,4,1,7,13,0,4,7,10,8,0,8,0,8
905,3,6,5,6,4,6,7,3,8,8,6,9,3,7,7,6,1,0,1,0,0,8,13,1,4,6,10,8,0,8,0,8
906,8,12,7,7,2,5,11,3,7,13,7,4,2,8,4,4,2,3,3,4,1,7,14,0,6,7,11,8,0,8,0,8
907,3,6,5,6,4,6,7,3,8,8,6,9,3,7,7,6,4,9,6,8,6,6,8,4,8,8,7,8,3,9,8,7
908,3,4,4,3,1,5,13,3,6,11,9,4,1,11,1,5,4,6,4,4,3,6,11,3,7,11,9,4,2,12,3,5
909,7,12,6,7,4,9,8,3,7,11,5,6,2,8,6,7,3,9,4,6,3,10,11,3,7,4,12,8,2,12,1,8
910,2,4,3,2,2,7,12,3,6,7,11,8,2,11,1,8,7,15,6,8,4,6,10,2,6,12,7,6,3,9,5,5
911,5,10,6,8,4,5,11,1,9,8,11,9,1,10,1,7,3,3,3,2,1,6,11,2,7,11,9,5,1,10,2,5
912,5,8,5,6,3,4,13,4,6,12,10,4,1,11,1,5,3,4,3,3,1,5,12,3,6,11,9,5,1,11,1,5
913,6,9,6,7,3,4,14,5,6,12,9,3,1,11,2,4,4,9,6,7,3,6,12,3,8,8,12,8,1,11,1,7
914,4,8,6,6,5,6,7,6,6,7,9,9,3,10,5,8,2,7,3,4,1,5,14,1,6,9,11,7,0,8,0,8
915,2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8,4,8,5,6,4,6,7,7,6,8,10,8,3,9,5,9
916,6,9,8,7,6,6,7,7,7,7,7,8,4,10,6,9,2,8,3,5,1,8,13,0,6,6,10,8,0,8,0,8
917,2,7,3,4,1,6,14,0,6,8,11,8,0,8,0,8,3,8,5,6,3,7,12,4,6,7,11,8,2,12,1,8
918,2,2,3,3,2,7,11,2,7,7,11,8,1,11,1,8,5,10,7,7,8,6,7,3,6,7,7,10,5,8,5,6
919,1,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8,2,7,3,4,1,7,14,0,6,7,11,8,0,8,0,8
920,3,1,4,3,2,7,12,4,6,7,11,8,2,11,1,8,5,9,5,6,3,5,12,3,8,12,9,4,1,11,2,4
921,6,8,6,6,3,6,11,2,9,12,9,4,1,11,3,4,3,10,5,7,2,9,13,0,6,6,10,8,0,8,0,8
922,6,11,6,8,5,4,12,3,6,12,10,5,2,12,2,4,4,11,5,8,3,7,14,0,5,7,10,8,0,8,0,8
923,6,10,6,5,3,7,9,2,7,12,6,6,2,9,4,6,5,11,7,8,6,6,7,7,7,6,10,10,5,5,9,6
924,3,5,4,4,2,5,12,3,6,11,10,5,1,11,1,5,2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5
925,5,8,7,6,7,8,8,6,7,8,6,8,5,7,5,6,8,11,9,8,6,7,9,2,9,10,9,5,2,9,5,5
926,3,2,4,3,2,6,12,3,7,8,11,7,2,11,1,7,3,6,4,4,3,6,7,7,6,7,6,7,3,9,5,9
927,5,7,6,5,4,7,9,1,9,10,9,5,0,9,3,5,4,7,5,5,5,6,8,3,5,7,6,9,5,9,4,8
928,2,1,3,3,1,7,12,3,6,7,11,8,2,11,1,8,4,6,6,4,5,5,8,4,5,6,7,8,5,10,4,8
929,4,5,4,3,2,5,11,2,8,11,9,4,1,11,2,4,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8
930,2,2,3,3,2,7,11,2,7,7,11,8,1,11,1,8,2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5
931,5,7,5,5,3,6,11,2,6,11,9,5,2,11,2,5,2,7,4,5,2,6,12,3,7,8,11,7,1,11,1,7
932,2,7,3,4,1,7,14,0,6,7,11,8,0,8,0,8,8,10,8,7,6,6,11,4,6,11,9,5,3,12,2,4
933,2,8,3,6,2,7,13,0,5,7,10,8,0,8,0,8,7,9,8,8,9,7,9,5,8,7,7,8,5,10,11,7
934,3,5,4,4,3,9,12,3,6,6,11,8,2,11,1,8,8,14,7,8,4,8,8,3,7,11,6,7,2,9,5,6
935,3,7,5,5,3,6,11,1,7,8,11,9,1,11,1,8,1,0,2,0,0,7,14,1,4,7,10,8,0,8,0,8
936,5,10,7,8,6,7,7,7,6,5,10,10,5,6,9,7,6,11,6,8,4,3,13,4,6,12,10,4,1,11,1,4
937,4,9,4,4,2,5,10,2,6,11,8,6,2,9,4,3,5,8,5,6,3,7,10,2,9,11,9,5,1,11,3,4
938,3,8,4,5,1,8,15,1,6,6,11,9,0,8,0,8,3,11,4,8,1,5,14,1,6,9,11,7,0,8,0,8
939,6,11,6,8,5,6,11,5,6,11,9,4,3,12,2,4,3,6,4,4,3,6,7,7,6,7,6,7,3,9,5,9
940,6,9,6,6,5,6,11,4,6,11,9,5,3,12,2,4,2,4,4,6,1,7,14,0,6,7,11,8,0,8,0,8
941,6,10,6,6,2,6,9,3,8,13,6,5,2,9,4,5,3,6,5,8,1,5,14,1,6,9,11,7,0,8,0,8
942,2,7,3,4,1,6,14,0,6,8,11,8,0,8,0,8,4,9,5,7,3,5,14,1,6,9,10,7,0,8,0,8
943,6,10,6,7,4,6,12,4,7,11,9,4,2,13,4,4,5,10,6,8,5,6,10,1,8,11,9,6,1,10,3,4
944,2,7,3,4,1,5,14,1,6,9,11,7,0,8,0,8,7,9,6,5,2,4,12,3,6,13,8,4,2,8,4,3
945,5,7,6,5,6,7,8,5,5,6,8,9,6,9,6,5,2,3,3,2,1,7,12,3,6,7,11,8,1,11,1,8
946,4,10,5,7,3,5,14,1,5,9,10,7,0,8,0,8,6,11,8,8,9,5,8,3,7,7,6,10,5,8,7,8
947,5,10,6,7,5,8,11,3,7,6,11,8,2,12,1,8,3,6,4,4,2,6,11,1,8,8,11,9,1,10,1,8
948,1,0,2,0,0,7,14,2,3,7,10,8,0,8,0,8,3,7,5,5,5,7,8,4,5,7,7,9,5,9,5,7
949,4,5,5,5,5,7,9,4,7,7,8,8,3,10,6,7,6,14,6,8,4,9,7,3,7,12,5,6,2,8,6,6
950,3,6,5,6,4,6,7,3,8,8,6,9,3,7,7,6,2,3,3,4,1,8,14,0,6,6,11,8,0,8,0,8
951,3,8,5,6,4,6,11,2,7,8,11,8,2,12,1,7,2,7,4,5,2,6,11,2,8,8,11,8,1,10,1,7
952,2,5,4,6,1,7,14,0,6,7,11,8,0,8,0,8,7,10,6,5,3,5,11,2,7,12,7,5,2,8,4,4
953,5,10,5,5,3,7,9,2,6,11,6,7,2,9,4,6,3,4,4,6,1,6,15,1,6,8,11,7,0,8,0,8
954,5,6,6,5,6,8,9,5,7,7,7,8,3,10,7,7,6,10,6,7,4,4,13,4,6,12,10,4,2,12,2,4
955,6,10,6,7,5,5,11,3,7,11,10,5,2,12,2,4,7,12,6,7,4,9,8,3,7,11,5,6,2,8,6,7
956,3,8,4,6,3,5,11,2,7,8,11,8,2,11,1,7,3,10,5,7,1,5,15,1,6,9,11,7,0,8,0,8
957,4,2,5,4,3,9,12,3,7,5,11,9,2,11,1,8,7,12,6,7,3,6,10,3,6,12,8,6,2,9,4,5
958,2,1,2,2,1,7,11,1,6,7,10,8,1,10,1,8,4,6,5,6,5,5,8,4,7,8,8,9,3,8,7,6
959,4,10,5,7,3,5,14,1,5,9,10,7,0,8,0,8,7,12,6,6,2,5,11,3,7,12,8,4,2,9,4,3
960,5,10,5,7,3,4,14,5,5,12,9,3,1,11,1,5,5,10,7,8,4,5,12,3,8,8,12,8,1,12,1,7
961,3,2,4,4,2,7,12,3,6,7,11,8,2,11,1,7,4,5,5,4,3,5,12,4,6,11,9,4,2,11,1,5
962,5,10,6,8,4,5,11,1,9,8,11,9,1,10,1,7,5,11,5,8,3,7,10,2,9,11,9,4,1,11,3,5
963,5,11,5,6,2,5,11,2,7,12,8,5,2,9,3,4,8,10,8,8,4,6,13,5,6,12,8,2,2,12,2,4
964,2,1,2,1,0,8,15,2,4,6,10,8,0,8,0,8,6,7,6,5,3,4,13,4,6,12,9,4,1,11,2,4
965,3,8,4,6,3,5,11,2,7,8,11,8,2,11,1,7,3,5,4,4,3,9,12,4,5,5,11,9,2,12,1,8
966,3,8,4,5,1,8,15,1,6,6,11,9,0,8,0,8,5,6,5,4,3,4,11,1,7,11,9,6,1,10,2,5
967,4,8,5,6,3,7,12,3,7,7,11,8,2,12,1,7,2,1,2,1,0,8,15,1,4,6,10,8,0,8,0,8
968,4,5,5,8,2,9,15,1,6,5,11,9,0,8,0,8,2,1,3,3,1,6,12,3,6,8,11,7,1,11,1,7
969,5,9,6,7,7,6,8,3,6,7,6,10,5,8,5,7,7,12,6,6,2,5,11,3,7,12,8,4,2,9,4,3
970,8,11,7,6,3,6,9,3,8,13,6,6,2,8,4,5,4,5,5,5,5,7,8,4,7,7,6,9,3,7,7,6
971,3,6,5,6,4,6,7,3,8,8,6,9,3,7,7,6,5,7,5,5,2,4,12,3,7,12,10,4,1,10,1,5
972,2,4,3,2,1,5,11,2,7,11,9,5,1,10,2,5,2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5
973,3,6,4,4,3,6,11,3,5,11,8,5,3,12,2,5,3,5,4,4,2,5,12,3,6,11,10,5,1,11,1,5
974,4,7,5,5,4,8,10,3,6,10,8,5,2,12,3,5,2,3,2,1,1,5,12,2,5,11,9,5,1,10,1,5
975,3,4,4,2,1,5,11,2,7,11,9,5,1,10,2,5,3,3,4,2,1,5,11,3,7,11,9,4,1,10,2,5
976,5,6,5,4,2,4,14,5,5,12,9,3,1,11,1,5,4,9,5,7,4,9,11,3,7,5,11,8,2,12,1,8
977,3,7,4,4,1,8,15,1,5,6,11,9,0,8,0,8,1,1,2,1,0,7,14,1,4,7,11,8,0,8,0,8
978,2,7,3,5,2,6,13,0,5,8,10,8,0,8,0,8,5,7,5,5,2,4,12,3,7,12,10,4,1,10,1,5
979,3,3,4,2,2,6,11,3,7,11,9,5,1,11,3,4,4,9,4,4,2,4,11,2,6,12,8,5,2,8,4,3
980,5,10,7,8,7,9,11,4,6,5,11,8,3,12,1,8,2,1,2,2,1,7,11,1,6,7,10,8,1,10,1,8
981,5,7,5,5,2,4,12,3,7,12,10,4,1,10,1,5,3,10,4,8,3,9,13,0,5,6,10,8,0,8,0,8
982,3,5,4,3,2,5,12,3,7,11,9,5,1,11,2,5,3,5,4,4,2,5,13,4,6,12,9,3,1,11,2,4
983,2,3,2,2,1,7,11,2,6,7,10,8,1,11,1,7,3,11,5,8,1,6,14,0,6,8,11,8,0,8,0,8
984,7,13,6,7,4,8,8,3,7,11,5,6,2,8,6,7,1,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8
985,3,4,4,3,1,5,13,3,6,12,9,4,1,11,1,5,9,11,9,8,7,7,10,2,9,11,9,5,4,11,5,5
986,3,10,5,8,5,7,11,4,5,7,11,8,3,12,1,8,5,11,7,8,6,7,11,2,7,7,11,8,2,12,1,8
987,5,9,6,7,4,6,9,0,8,10,9,5,0,9,3,4,2,7,4,5,2,8,12,4,6,6,11,8,2,12,1,8
988,8,13,7,8,3,7,8,3,9,13,5,6,2,9,5,5,3,9,4,6,3,10,10,1,8,5,11,8,1,10,1,8
989,1,1,2,1,0,7,14,1,4,7,10,8,0,8,0,8,2,8,3,5,1,8,13,0,6,6,10,8,0,8,0,8
990,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8,4,11,5,8,3,7,14,0,5,7,10,8,0,8,0,8
991,3,7,5,5,3,6,11,4,6,8,11,8,2,12,1,7,7,12,6,7,4,9,8,3,7,11,5,6,2,8,6,7
992,5,10,7,8,6,7,11,3,7,7,11,8,2,12,1,8,3,4,4,3,1,5,13,3,6,11,9,4,1,11,1,5
993,3,5,4,4,2,5,13,4,6,12,9,3,1,11,2,4,6,10,6,5,3,7,9,2,7,12,6,6,2,9,4,6
994,2,7,3,5,2,6,13,0,5,8,10,8,0,8,0,8,2,3,3,2,1,5,11,3,6,11,9,5,1,11,1,5
995,4,8,5,6,4,6,7,7,6,8,10,8,3,9,5,9,3,6,4,4,3,7,12,4,6,7,11,8,2,12,1,7
996,3,6,4,5,4,6,7,3,8,8,7,10,3,7,7,6,4,5,5,4,3,5,12,4,6,11,9,4,2,11,1,5
997,2,1,3,1,1,7,11,3,5,7,10,8,2,11,1,8,3,5,4,4,2,5,13,4,6,12,9,3,1,11,2,4
998,5,10,5,5,2,6,9,2,7,12,7,5,2,10,3,5,5,7,7,6,7,7,8,4,8,7,7,8,3,9,8,7
999,4,10,5,7,3,5,14,1,5,9,10,7,0,8,0,8,5,10,6,8,7,8,7,4,7,7,6,9,5,7,5,7
1000,5,11,6,9,8,7,10,6,3,7,6,8,8,10,7,8,4,7,6,5,6,9,7,5,5,6,7,5,8,6,2,6
1001,5,6,7,4,5,10,6,2,4,9,4,7,7,6,2,8,3,4,5,3,3,8,5,3,3,9,6,8,7,5,1,8
1002,3,1,4,3,3,8,6,6,4,6,7,8,7,5,2,7,1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8
1003,4,7,7,5,7,9,5,2,1,8,4,8,10,5,2,6,4,5,8,4,4,9,6,3,5,9,5,7,8,7,2,8
1004,3,4,5,3,3,8,6,3,4,9,6,8,6,5,2,8,5,11,9,8,12,10,6,3,3,8,4,7,11,6,5,4
1005,11,15,13,9,7,13,2,6,2,12,1,9,8,1,1,8,4,5,6,4,6,6,8,5,3,6,5,8,9,7,4,8
1006,3,6,4,4,4,8,5,10,0,6,8,8,6,5,0,7,4,6,5,4,3,8,7,12,1,6,9,8,8,6,0,8
1007,4,5,6,4,4,8,6,2,4,9,6,8,7,5,2,8,5,9,5,6,3,7,7,12,2,8,9,8,8,6,0,8
1008,9,12,11,7,5,13,2,5,2,12,1,9,7,3,1,9,3,2,4,3,3,8,6,5,4,7,7,8,7,5,2,7
1009,3,4,6,3,3,7,6,3,4,9,7,8,7,5,1,8,6,8,10,6,7,4,7,3,5,11,10,11,9,8,4,7
1010,5,9,8,7,7,10,6,2,4,9,5,7,7,6,2,8,6,9,7,4,4,7,3,3,2,8,4,10,7,3,1,9
1011,5,5,8,4,5,8,6,3,5,9,7,8,9,6,2,8,3,8,4,6,3,7,7,11,1,7,9,8,8,5,0,8
1012,6,10,7,8,4,7,7,13,2,7,9,8,9,6,0,8,14,15,14,8,7,10,11,7,4,4,6,10,10,13,3,6
1013,10,9,10,4,4,7,11,5,5,4,5,10,10,12,2,7,3,7,4,5,4,7,5,10,0,7,8,8,6,5,0,8
1014,4,9,5,6,3,7,7,12,1,7,9,8,8,6,0,8,5,8,8,6,7,9,7,2,4,9,5,7,7,7,2,8
1015,3,4,5,2,3,9,6,3,4,8,5,7,7,5,1,8,3,5,5,3,4,7,6,3,4,9,7,8,7,6,1,8
1016,7,9,10,7,6,8,6,2,5,9,6,8,10,8,3,8,8,9,11,6,9,8,6,2,5,9,7,8,8,6,2,8
1017,4,7,7,5,4,4,6,4,4,11,11,11,6,6,2,7,5,11,6,9,8,7,10,6,3,7,6,8,8,10,7,8
1018,5,11,8,8,8,9,7,5,5,6,7,5,10,8,3,5,5,11,7,8,9,8,9,7,4,7,7,8,8,8,9,5
1019,7,12,8,6,5,7,3,3,2,8,4,10,8,2,2,8,9,10,13,8,10,3,8,4,5,10,11,11,12,8,6,6
1020,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,7,11,9,8,11,7,8,6,4,7,6,8,8,10,9,11
1021,8,10,11,8,8,9,6,2,5,9,6,7,8,6,2,8,5,7,7,5,6,7,6,6,5,7,7,11,10,6,2,9
1022,2,3,4,2,2,7,6,3,4,9,7,8,6,5,1,8,4,4,6,3,4,8,6,2,4,9,6,8,7,5,2,8
1023,5,2,6,3,4,7,6,7,5,7,8,10,8,5,2,9,3,8,4,6,3,7,7,11,1,7,9,8,8,5,0,8
1024,6,5,7,8,4,8,7,13,2,6,9,8,9,6,0,8,3,7,4,5,4,9,6,5,4,6,7,6,7,5,2,6
1025,3,6,6,4,6,9,4,2,2,8,4,8,8,6,2,7,2,1,3,2,2,6,6,6,4,7,7,10,6,5,2,9
1026,7,9,10,6,7,5,6,3,5,9,10,10,8,5,2,7,4,4,5,2,3,8,6,6,4,6,7,8,8,6,2,7
1027,3,6,4,4,2,8,7,11,1,7,9,8,7,5,0,8,3,3,4,2,3,6,6,6,4,7,7,10,7,5,2,9
1028,5,8,7,6,6,9,7,6,5,6,7,4,10,7,4,5,5,6,7,5,8,7,7,4,4,7,6,8,10,8,5,6
1029,3,4,4,2,3,7,6,6,4,6,7,8,6,6,2,8,3,6,5,4,5,12,5,3,2,9,4,8,5,6,2,6
1030,4,8,7,6,9,9,5,2,2,8,4,8,10,6,2,6,5,7,7,6,9,7,8,4,3,7,6,7,10,8,5,5
1031,4,7,5,5,6,7,7,7,4,6,5,8,6,9,7,8,6,10,7,6,4,13,2,4,3,12,1,9,5,5,1,9
1032,9,12,11,7,5,13,2,5,2,12,1,9,7,3,1,9,8,10,8,6,5,4,9,5,4,4,3,12,9,10,2,8
1033,3,3,5,2,3,8,6,6,4,7,7,8,7,5,2,7,5,9,6,6,6,8,5,11,0,6,9,8,7,5,0,7
1034,2,6,3,4,2,7,6,11,1,7,9,8,7,5,0,8,3,6,4,4,4,7,5,10,0,7,8,8,6,5,0,8
1035,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,6,8,9,6,10,6,8,4,3,7,4,8,14,3,4,7
1036,3,7,3,5,3,8,7,11,1,6,9,8,7,6,0,8,4,1,5,3,3,9,6,6,4,6,7,5,8,6,2,6
1037,1,0,2,0,1,7,6,9,0,7,8,8,5,6,0,8,6,9,8,7,8,7,7,5,5,6,7,8,9,7,3,7
1038,11,15,11,8,6,9,11,6,4,4,6,9,10,12,2,7,7,8,10,6,6,9,6,2,5,9,6,8,8,6,2,8
1039,2,3,4,2,2,8,6,3,4,9,6,8,6,5,1,7,8,9,11,6,9,8,6,2,5,9,7,8,8,6,2,8
1040,4,6,5,4,4,6,6,6,5,6,8,10,7,5,2,9,5,5,6,4,4,7,6,6,5,6,7,9,9,6,2,8
1041,6,8,8,6,8,8,9,6,4,7,7,8,6,9,6,7,4,4,5,6,3,7,7,12,1,7,9,8,8,6,0,8
1042,2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,5,8,6,6,3,8,7,12,2,6,9,8,9,6,0,8
1043,3,3,3,4,2,8,6,11,1,6,9,8,7,6,0,8,5,11,9,8,12,10,6,3,3,8,4,7,11,6,5,4
1044,5,9,6,7,4,8,7,13,2,6,9,8,8,6,0,8,6,9,7,4,3,4,8,5,5,4,2,11,8,9,2,8
1045,4,9,6,7,7,7,7,5,5,6,7,8,8,7,3,7,5,9,7,7,8,8,7,6,4,6,7,8,8,6,2,7
1046,3,3,6,2,3,8,5,3,4,10,7,9,7,5,2,8,5,9,5,6,6,8,5,11,0,6,8,8,8,6,1,6
1047,6,5,8,4,7,9,8,5,4,7,6,7,9,8,5,3,5,8,8,6,5,3,7,4,5,11,12,11,5,8,2,7
1048,4,7,6,5,5,11,6,3,4,9,3,6,7,6,2,8,4,9,7,6,9,8,6,3,1,7,4,8,10,7,2,6
1049,3,2,5,4,4,9,6,6,4,6,7,6,7,6,2,5,5,6,7,4,5,11,6,3,4,9,2,6,7,6,2,8
1050,7,12,8,7,4,12,2,4,3,12,1,8,6,3,1,9,3,4,5,3,3,9,6,3,4,9,5,7,6,5,1,8
1051,5,11,6,8,4,8,7,12,2,6,9,8,9,6,0,8,3,2,5,3,3,9,6,6,4,6,7,6,7,5,2,6
1052,6,10,9,8,7,6,6,7,6,7,8,11,9,6,2,9,10,11,10,6,5,7,11,5,5,4,4,10,9,10,2,7
